HPLC_ID	Site	Experiment	Plant_ID	Type	Stg	Weight	Harvested	Extracted	Leachtime	Location	Batch	rand
7825	JAM	Field2014	kw_2824	rosette	B	3.4	28-Jun-14	15-Sep-14	79	p55_A_09	p55	0.776254404
6974	SIL	Field2014	kw_3742	rosette	R	0.8	10-Jun-14	15-Sep-14	97	p55_A_10	p55	0.776862718
7134	SIL	Field2014	kw_3950	rosette	R	2.4	10-Jun-14	15-Sep-14	97	p55_A_11	p55	0.776899065
6957	SIL	Field2014	kw_3656	rosette	FO	2.3	10-Jun-14	15-Sep-14	97	p55_A_12	p55	0.777012751
7517	MAH	Field2014	kw_1943	rosette	R	3.6	12-Jun-14	15-Sep-14	95	p55_B_01	p55	0.777194889
7777	JAM	Field2014	kw_2905	rosette	R	0.7	28-Jun-14	15-Sep-14	79	p55_B_02	p55	0.778364846
6388	SIL	Field2014	kw_3261	rosette	B	2.9	10-Jun-14	15-Sep-14	97	p55_B_03	p55	0.778496621
7822	JAM	Field2014	kw_2813	rosette	B	3.3	28-Jun-14	15-Sep-14	79	p55_B_04	p55	0.779723832
7295	MAH	Field2014	kw_1584	rosette	R	1.4	12-Jun-14	15-Sep-14	95	p55_B_05	p55	0.780203709
7131	SIL	Field2014	kw_3934	rosette	FO	3.8	10-Jun-14	15-Sep-14	97	p55_B_06	p55	0.780909526
6988	SIL	Field2014	kw_3782	rosette	FO	1.6	10-Jun-14	15-Sep-14	97	p55_B_07	p55	0.78112251
6775	ALD	Field2014	kw_0015	rosette	B	1.9	6-Jun-14	15-Sep-14	101	p55_B_08	p55	0.782095504
6549	ALD	Field2014	kw_0522	rosette	FS1	7.1	6-Jun-14	15-Sep-14	101	p55_B_09	p55	0.783673906
6924	SIL	Field2014	kw_3581	rosette	FO	2.4	10-Jun-14	15-Sep-14	97	p55_B_10	p55	0.784044213
7482	MAH	Field2014	kw_1988	rosette	R	2.6	12-Jun-14	15-Sep-14	95	p55_B_11	p55	0.784823035
7508	MAH	Field2014	kw_1941	rosette	B	5.4	12-Jun-14	15-Sep-14	95	p55_B_12	p55	0.785593264
7610	JAM	Field2014	kw_2729	rosette	B	2.5	28-Jun-14	15-Sep-14	79	p55_C_01	p55	0.786847197
6631	ALD	Field2014	kw_1047	rosette	B	5	8-Jun-14	15-Sep-14	99	p55_C_02	p55	0.7868959
7334	MAH	Field2014	kw_1474	rosette	B	7.4	12-Jun-14	15-Sep-14	95	p55_C_03	p55	0.787497598
7636	JAM	Field2014	kw_3006	rosette	B	1.7	28-Jun-14	15-Sep-14	79	p55_C_04	p55	0.787594573
7518	MAH	Field2014	kw_1933	rosette	R	2.7	12-Jun-14	15-Sep-14	95	p55_C_05	p55	0.788579739
7710	JAM	Field2014	kw_3174	rosette	B	1.6	28-Jun-14	15-Sep-14	79	p55_C_06	p55	0.788631597
7042	SIL	Field2014	kw_0784	rosette	FS2	5.4	10-Jun-14	15-Sep-14	97	p55_C_07	p55	0.790731757
7791	JAM	Field2014	kw_2943	rosette	R	3.6	28-Jun-14	15-Sep-14	79	p55_C_08	p55	0.791065872
7635	JAM	Field2014	kw_3001	rosette	B	7.2	28-Jun-14	15-Sep-14	79	p55_C_09	p55	0.791129845
7812	JAM	Field2014	kw_2882	rosette	B	4.5	28-Jun-14	15-Sep-14	79	p55_C_10	p55	0.791825476
7507	MAH	Field2014	kw_1934	rosette	B	4.5	12-Jun-14	15-Sep-14	95	p55_C_11	p55	0.791849323
7667	JAM	Field2014	kw_3061	rosette	R	4.4	28-Jun-14	15-Sep-14	79	p55_C_12	p55	0.793835612
6209	ALD	Field2014	kw_1110	rosette	FO	2.9	6-Jun-14	15-Sep-14	101	p55_D_01	p55	0.794985029
7626	JAM	Field2014	kw_2976	rosette	R	4.1	28-Jun-14	15-Sep-14	79	p55_D_02	p55	0.795853859
6865	SIL	Field2014	kw_3447	rosette	FO	2.9	10-Jun-14	15-Sep-14	97	p55_D_03	p55	0.798104767
7462	MAH	Field2014	kw_2315	rosette	R	3.5	12-Jun-14	15-Sep-14	95	p55_D_04	p55	0.800236399
7713	JAM	Field2014	kw_3178	rosette	R	3.5	28-Jun-14	15-Sep-14	79	p55_D_05	p55	0.801421145
7064	SIL	Field2014	kw_0701	rosette	R	1.3	10-Jun-14	15-Sep-14	97	p55_D_06	p55	0.803051822
7171	MAH	Field2014	kw_1734	rosette	R	6.4	12-Jun-14	15-Sep-14	95	p55_D_07	p55	0.803092079
6920	SIL	Field2014	kw_3585	rosette	SO	2.2	10-Jun-14	15-Sep-14	97	p55_D_08	p55	0.80359065
7737	JAM	Field2014	kw_2428	rosette	R	2.2	28-Jun-14	15-Sep-14	79	p55_D_09	p55	0.804372479
7021	SIL	Field2014	kw_0606	rosette	R	3.1	10-Jun-14	15-Sep-14	97	p55_D_10	p55	0.804698386
6876	SIL	Field2014	kw_3497	rosette	R	4.5	10-Jun-14	15-Sep-14	97	p55_D_11	p55	0.808233401
7681	JAM	Field2014	kw_3095	rosette	B	1.8	28-Jun-14	15-Sep-14	79	p55_D_12	p55	0.809508415
7601	JAM	Field2014	kw_2693	rosette	B	1.3	28-Jun-14	15-Sep-14	79	p55_E_01	p55	0.810946042
6486	ALD	Field2014	kw_0494	rosette	R	1.8	6-Jun-14	15-Sep-14	101	p55_E_02	p55	0.811256046
7177	MAH	Field2014	kw_1705	rosette	R	5.4	12-Jun-14	15-Sep-14	95	p55_E_03	p55	0.812031273
6840	ALD	Field2014	kw_0420	rosette	FO	7.3	6-Jun-14	15-Sep-14	101	p55_E_04	p55	0.812031477
6891	SIL	Field2014	kw_3548	rosette	FS1	2.6	10-Jun-14	15-Sep-14	97	p55_E_05	p55	0.812399464
7314	MAH	Field2014	kw_1545	rosette	R	4.6	12-Jun-14	15-Sep-14	95	p55_E_06	p55	0.813235877
7595	JAM	Field2014	kw_2684	rosette	B	2.5	28-Jun-14	15-Sep-14	79	p55_E_07	p55	0.814302958
7747	JAM	Field2014	kw_2456	rosette	R	1.3	28-Jun-14	15-Sep-14	79	p55_E_08	p55	0.815080791
6670	MAH	Field2014	kw_1363	rosette	R	6.4	12-Jun-14	15-Sep-14	95	p55_E_09	p55	0.815338116
7445	MAH	Field2014	kw_2300	rosette	R	1.2	12-Jun-14	15-Sep-14	95	p55_E_10	p55	0.816073782
7180	MAH	Field2014	kw_1723	rosette	R	2.5	12-Jun-14	15-Sep-14	95	p55_E_11	p55	0.816938116
7767	JAM	Field2014	kw_2535	rosette	R	3.8	28-Jun-14	15-Sep-14	79	p55_E_12	p55	0.817437413
6543	ALD	Field2014	kw_0510	rosette	FS1	7.3	6-Jun-14	15-Sep-14	101	p55_F_01	p55	0.817479951
7646	JAM	Field2014	kw_3021	rosette	B	4.5	28-Jun-14	15-Sep-14	79	p55_F_02	p55	0.817994849
7411	JAM	Field2014	kw_2655	rosette	B	3	28-Jun-14	15-Sep-14	79	p55_F_03	p55	0.818430426
7585	JAM	Field2014	kw_2672	rosette	B	2	28-Jun-14	15-Sep-14	79	p55_F_04	p55	0.818946135
7224	MAH	Field2014	kw_2002	rosette	R	5	12-Jun-14	15-Sep-14	95	p55_F_05	p55	0.819244954
7274	MAH	Field2014	kw_2159	rosette	R	3.5	12-Jun-14	15-Sep-14	95	p55_F_06	p55	0.819491505
7118	SIL	Field2014	kw_3816	rosette	FS1	2.5	10-Jun-14	15-Sep-14	97	p55_F_07	p55	0.82059918
7449	MAH	Field2014	kw_2298	rosette	R	3.4	12-Jun-14	15-Sep-14	95	p55_F_08	p55	0.820628634
7077	SIL	Field2014	kw_3897	rosette	SO	4.3	10-Jun-14	15-Sep-14	97	p55_F_09	p55	0.822678927
7239	MAH	Field2014	kw_2075	rosette	R	2.1	12-Jun-14	15-Sep-14	95	p55_F_10	p55	0.823146575
6513	ALD	Field2014	kw_0224	rosette	FO	2.4	6-Jun-14	15-Sep-14	101	p55_F_11	p55	0.824592074
7252	MAH	Field2014	kw_2108	rosette	B	5.5	12-Jun-14	15-Sep-14	95	p55_F_12	p55	0.825164835
7769	JAM	Field2014	kw_2540	rosette	R	2.4	28-Jun-14	15-Sep-14	79	p55_G_01	p55	0.825608705
7253	MAH	Field2014	kw_2115	rosette	R	6.4	12-Jun-14	15-Sep-14	95	p55_G_02	p55	0.827541568
7772	JAM	Field2014	kw_2546	rosette	B	4.5	28-Jun-14	15-Sep-14	79	p55_G_03	p55	0.827845075
7560	MAH	Field2014	kw_1815	rosette	R	3.6	12-Jun-14	15-Sep-14	95	p55_G_04	p55	0.827865002
6544	ALD	Field2014	kw_0513	rosette	FS1	9.7	6-Jun-14	15-Sep-14	101	p55_G_05	p55	0.827909638
6540	ALD	Field2014	kw_0505	rosette	B	9.1	6-Jun-14	15-Sep-14	101	p55_G_06	p55	0.828190337
6949	SIL	Field2014	kw_3690	rosette	B	2.5	10-Jun-14	15-Sep-14	97	p55_G_07	p55	0.828606557
6459	ALD	Field2014	kw_0460	rosette	FS1	11.8	6-Jun-14	15-Sep-14	101	p55_G_08	p55	0.828714739
7828	JAM	Field2014	kw_2828	rosette	R	3	28-Jun-14	15-Sep-14	79	p55_G_09	p55	0.828953636
6273	ALD	Field2014	kw_1199	rosette	R	2.1	6-Jun-14	15-Sep-14	101	p55_G_10	p55	0.829811414
6768	ALD	Field2014	kw_0005	rosette	FS1	3.6	6-Jun-14	15-Sep-14	101	p55_G_11	p55	0.830307561
7614	JAM	Field2014	kw_2740	rosette	B	2.4	28-Jun-14	15-Sep-14	79	p55_G_12	p55	0.830410392
6390	SIL	Field2014	kw_3277	rosette	B	2.5	10-Jun-14	15-Sep-14	97	p55_H_01	p55	0.830559095
6946	SIL	Field2014	kw_3603	rosette	B	4.4	10-Jun-14	15-Sep-14	97	p55_H_02	p55	0.832786574
6991	SIL	Field2014	kw_3792	rosette	FO	3.6	10-Jun-14	15-Sep-14	97	p55_H_03	p55	0.832883472
6833	ALD	Field2014	kw_0411	rosette	FS1	4.5	6-Jun-14	15-Sep-14	101	p55_H_04	p55	0.833344466
6948	SIL	Field2014	kw_3633	rosette	R	1.5	10-Jun-14	15-Sep-14	97	p55_H_05	p55	0.833369765
6417	SIL	Field2014	kw_3319	rosette	FO	2.6	10-Jun-14	15-Sep-14	97	p55_H_06	p55	0.833508341
7312	MAH	Field2014	kw_1534	rosette	R	2.7	12-Jun-14	15-Sep-14	95	p55_H_07	p55	0.833611812
6259	ALD	Field2014	kw_1182	rosette	B	2	6-Jun-14	15-Sep-14	101	p55_H_08	p55	0.834778686
7719	JAM	Field2014	kw_3191	rosette	R	2.9	28-Jun-14	15-Sep-14	79	p55_H_09	p55	0.834954781
6226	ALD	Field2014	kw_1137	rosette	FS2	3.2	6-Jun-14	15-Sep-14	101	p55_H_10	p55	0.83672653
6777	ALD	Field2014	kw_0027	rosette	FS2	2.7	6-Jun-14	15-Sep-14	101	p55_H_11	p55	0.837183351
6279	ALD	Field2014	kw_0271	rosette	FO	3.5	6-Jun-14	15-Sep-14	101	p55_H_12	p55	0.837325591
7120	SIL	Field2014	kw_3968	rosette	B	7.8	10-Jun-14	22-Sep-14	104	p56_A_03	p56	0.837707173
6918	SIL	Field2014	kw_3553	rosette	FS2	3.2	10-Jun-14	22-Sep-14	104	p56_A_04	p56	0.838054271
6421	SIL	Field2014	kw_3338	rosette	B	2.2	10-Jun-14	22-Sep-14	104	p56_A_05	p56	0.838400016
7444	MAH	Field2014	kw_2297	rosette	B	2.2	12-Jun-14	22-Sep-14	102	p56_A_06	p56	0.838447147
6401	SIL	Field2014	kw_3255	rosette	B	2.9	10-Jun-14	22-Sep-14	104	p56_A_07	p56	0.839735573
7183	MAH	Field2014	kw_1747	rosette	R	7.4	12-Jun-14	22-Sep-14	102	p56_A_08	p56	0.839816943
7081	SIL	Field2014	kw_3864	rosette	FO	2	10-Jun-14	22-Sep-14	104	p56_A_09	p56	0.843110161
6594	ALD	Field2014	kw_0935	rosette	B	7.8	8-Jun-14	22-Sep-14	106	p56_A_10	p56	0.84457725
7836	JAM	Field2014	kw_2848	rosette	R	1.7	28-Jun-14	22-Sep-14	86	p56_A_11	p56	0.844754196
7022	SIL	Field2014	kw_0615	rosette	FS2	2.4	10-Jun-14	22-Sep-14	104	p56_A_12	p56	0.845115576
7255	MAH	Field2014	kw_2116	rosette	R	3.9	12-Jun-14	22-Sep-14	102	p56_B_01	p56	0.845239926
7817	JAM	Field2014	kw_2899	rosette	R	3.1	28-Jun-14	22-Sep-14	86	p56_B_02	p56	0.845780618
6251	ALD	Field2014	kw_1170	rosette	FO	1.7	6-Jun-14	22-Sep-14	108	p56_B_03	p56	0.845884213
6282	ALD	Field2014	kw_0591	rosette	FO	3.8	6-Jun-14	22-Sep-14	108	p56_B_04	p56	0.846467993
7193	MAH	Field2014	kw_1785	rosette	R	4.7	12-Jun-14	22-Sep-14	102	p56_B_05	p56	0.84895985
7510	MAH	Field2014	kw_1924	rosette	R	2.8	12-Jun-14	22-Sep-14	102	p56_B_06	p56	0.850291192
7707	JAM	Field2014	kw_3169	rosette	B	2.2	28-Jun-14	22-Sep-14	86	p56_B_07	p56	0.850988447
6247	ALD	Field2014	kw_1166	rosette	FO	3	6-Jun-14	22-Sep-14	108	p56_B_08	p56	0.851219524
6657	MAH	Field2014	kw_1341	rosette	R	4.1	12-Jun-14	22-Sep-14	102	p56_B_09	p56	0.851403162
6502	ALD	Field2014	kw_0343	rosette	R	3.1	6-Jun-14	22-Sep-14	108	p56_B_10	p56	0.851460493
7357	MAH	Field2014	kw_1414	rosette	R	4.8	12-Jun-14	22-Sep-14	102	p56_B_11	p56	0.852696335
6684	MAH	Field2014	kw_1629	rosette	R	4.9	12-Jun-14	22-Sep-14	102	p56_B_12	p56	0.853596709
6644	ALD	Field2014	kw_0987	rosette	R	3.8	8-Jun-14	22-Sep-14	106	p56_C_01	p56	0.854411293
7108	SIL	Field2014	kw_3817	rosette	R	4.4	10-Jun-14	22-Sep-14	104	p56_C_02	p56	0.854442484
6441	SIL	Field2014	kw_3358	rosette	B	2.7	10-Jun-14	22-Sep-14	104	p56_C_03	p56	0.85571566
7664	JAM	Field2014	kw_3054	rosette	R	1.5	28-Jun-14	22-Sep-14	86	p56_C_04	p56	0.856897446
7138	MAH	Field2014	kw_1611	rosette	R	3.5	12-Jun-14	22-Sep-14	102	p56_C_05	p56	0.857696607
6944	SIL	Field2014	kw_3613	rosette	FO	1.7	10-Jun-14	22-Sep-14	104	p56_C_06	p56	0.858347128
7800	JAM	Field2014	kw_2860	rosette	B	2.6	28-Jun-14	22-Sep-14	86	p56_C_07	p56	0.858412537
6418	SIL	Field2014	kw_3303	rosette	R	1.8	10-Jun-14	22-Sep-14	104	p56_C_08	p56	0.858587956
6224	ALD	Field2014	kw_0845	rosette	B	5.7	8-Jun-14	22-Sep-14	106	p56_C_09	p56	0.858884928
7210	MAH	Field2014	kw_2007	rosette	R	3.7	12-Jun-14	22-Sep-14	102	p56_C_10	p56	0.859070253
7628	JAM	Field2014	kw_2979	rosette	B	2.7	28-Jun-14	22-Sep-14	86	p56_C_11	p56	0.859180332
6466	ALD	Field2014	kw_0470	rosette	B	8	6-Jun-14	22-Sep-14	108	p56_C_12	p56	0.860992029
6227	ALD	Field2014	kw_1138	rosette	R	1.2	6-Jun-14	22-Sep-14	108	p56_D_01	p56	0.861019813
7576	MAH	Field2014	kw_2385	rosette	R	4.8	12-Jun-14	22-Sep-14	102	p56_D_02	p56	0.86141229
7286	MAH	Field2014	kw_1577	rosette	B	5.1	12-Jun-14	22-Sep-14	102	p56_D_03	p56	0.861490986
7504	MAH	Field2014	kw_1904	rosette	R	6.2	12-Jun-14	22-Sep-14	102	p56_D_04	p56	0.862404663
7070	SIL	Field2014	kw_3856	rosette	FO	2	10-Jun-14	22-Sep-14	104	p56_D_05	p56	0.863514418
7764	JAM	Field2014	kw_2525	rosette	R	5.1	28-Jun-14	22-Sep-14	86	p56_D_06	p56	0.864366501
6984	SIL	Field2014	kw_3783	rosette	B	2.4	10-Jun-14	22-Sep-14	104	p56_D_07	p56	0.865302274
7291	MAH	Field2014	kw_1554	rosette	R	2.9	12-Jun-14	22-Sep-14	102	p56_D_08	p56	0.866355844
6837	ALD	Field2014	kw_0416	rosette	FS1	3.6	6-Jun-14	22-Sep-14	108	p56_D_09	p56	0.866784547
7344	MAH	Field2014	kw_1494	rosette	R	4.6	12-Jun-14	22-Sep-14	102	p56_D_10	p56	0.86691871
7580	JAM	Field2014	kw_2664	rosette	R	3.5	28-Jun-14	22-Sep-14	86	p56_D_11	p56	0.866942897
6640	ALD	Field2014	kw_0975	rosette	FS1	5.9	8-Jun-14	22-Sep-14	106	p56_D_12	p56	0.869546585
6964	SIL	Field2014	kw_3691	rosette	R	2.7	10-Jun-14	22-Sep-14	104	p56_E_01	p56	0.86977567
6956	SIL	Field2014	kw_3672	rosette	B	5.8	10-Jun-14	22-Sep-14	104	p56_E_02	p56	0.87010534
7205	MAH	Field2014	kw_2030	rosette	R	4.8	12-Jun-14	22-Sep-14	102	p56_E_03	p56	0.870602088
6609	ALD	Field2014	kw_1095	rosette	R	2.4	8-Jun-14	22-Sep-14	106	p56_E_04	p56	0.871281631
6467	ALD	Field2014	kw_0471	rosette	B	2.1	6-Jun-14	22-Sep-14	108	p56_E_05	p56	0.871912575
6922	SIL	Field2014	kw_3560	rosette	FO	4.3	10-Jun-14	22-Sep-14	104	p56_E_06	p56	0.873258014
7195	MAH	Field2014	kw_1755	rosette	R	2.4	12-Jun-14	22-Sep-14	102	p56_E_07	p56	0.873788328
6661	MAH	Field2014	kw_1347	rosette	R	5.2	12-Jun-14	22-Sep-14	102	p56_E_08	p56	0.87444439
6824	ALD	Field2014	kw_0402	rosette	R	5	6-Jun-14	22-Sep-14	108	p56_E_09	p56	0.875892208
7356	MAH	Field2014	kw_1432	rosette	R	2	12-Jun-14	22-Sep-14	102	p56_E_10	p56	0.876196483
7130	SIL	Field2014	kw_3940	rosette	B	3.1	10-Jun-14	22-Sep-14	104	p56_E_11	p56	0.878762348
7149	MAH	Field2014	kw_1639	rosette	R	4.9	12-Jun-14	22-Sep-14	102	p56_E_12	p56	0.87894253
7541	MAH	Field2014	kw_1899	rosette	R	2.6	12-Jun-14	22-Sep-14	102	p56_F_01	p56	0.880220945
6990	SIL	Field2014	kw_3764	rosette	R	1.7	10-Jun-14	22-Sep-14	104	p56_F_02	p56	0.881265798
7637	JAM	Field2014	kw_3008	rosette	R	3.1	28-Jun-14	22-Sep-14	86	p56_F_03	p56	0.980625553
7146	MAH	Field2014	kw_1615	rosette	B	6.6	12-Jun-14	22-Sep-14	102	p56_F_04	p56	0.881663669
6616	ALD	Field2014	kw_1005	rosette	B	6.9	8-Jun-14	22-Sep-14	106	p56_F_05	p56	0.881997388
6222	ALD	Field2014	kw_1132	rosette	B	1.8	6-Jun-14	22-Sep-14	108	p56_F_06	p56	0.882125177
6291	ALD	Field2014	kw_0563	rosette	B	6.1	6-Jun-14	22-Sep-14	108	p56_F_07	p56	0.882546713
7805	JAM	Field2014	kw_2870	rosette	B	1.1	28-Jun-14	22-Sep-14	86	p56_F_08	p56	0.882597769
7674	JAM	Field2014	kw_3078	rosette	B	1.2	28-Jun-14	22-Sep-14	86	p56_F_09	p56	0.882875624
7213	MAH	Field2014	kw_2040	rosette	B	2.5	12-Jun-14	22-Sep-14	102	p56_F_10	p56	0.882977528
6240	ALD	Field2014	kw_1156	rosette	FS1	2.6	6-Jun-14	22-Sep-14	108	p56_F_11	p56	0.883422201
7402	JAM	Field2014	kw_2591	rosette	R	3.8	28-Jun-14	22-Sep-14	86	p56_F_12	p56	0.887188755
7089	SIL	Field2014	kw_3958	rosette	FO	5.1	10-Jun-14	22-Sep-14	104	p56_G_01	p56	0.888459332
6420	SIL	Field2014	kw_3313	rosette	FO	2.6	10-Jun-14	22-Sep-14	104	p56_G_02	p56	0.889938484
6450	ALD	Field2014	kw_0444	rosette	FS1	10.1	6-Jun-14	22-Sep-14	108	p56_G_03	p56	0.890347715
7277	MAH	Field2014	kw_2156	rosette	R	3.3	12-Jun-14	22-Sep-14	102	p56_G_04	p56	0.89041061
7294	MAH	Field2014	kw_1551	rosette	R	1.4	12-Jun-14	22-Sep-14	102	p56_G_05	p56	0.891192872
6875	SIL	Field2014	kw_3454	rosette	B	2.8	10-Jun-14	22-Sep-14	104	p56_G_06	p56	0.891909518
7150	MAH	Field2014	kw_1614	rosette	R	4.2	12-Jun-14	22-Sep-14	102	p56_G_07	p56	0.894067528
6535	ALD	Field2014	kw_1281	rosette	FO	3.3	6-Jun-14	22-Sep-14	108	p56_G_08	p56	0.895568662
7700	JAM	Field2014	kw_3146	rosette	R	2.3	28-Jun-14	22-Sep-14	86	p56_G_09	p56	0.895752491
7096	SIL	Field2014	kw_3850	rosette	R	1.6	10-Jun-14	22-Sep-14	104	p56_G_10	p56	0.89576168
7337	MAH	Field2014	kw_1477	rosette	R	4.1	12-Jun-14	22-Sep-14	102	p56_G_11	p56	0.896415438
6983	SIL	Field2014	kw_3799	rosette	B	1.8	10-Jun-14	22-Sep-14	104	p56_G_12	p56	0.89685253
7744	JAM	Field2014	kw_2446	rosette	B	1.1	28-Jun-14	22-Sep-14	86	p56_H_01	p56	0.897625834
6236	ALD	Field2014	kw_1151	rosette	B	4	6-Jun-14	22-Sep-14	108	p56_H_02	p56	0.897919972
6267	ALD	Field2014	kw_1190	rosette	FO	1.9	6-Jun-14	22-Sep-14	108	p56_H_03	p56	0.898045246
7441	MAH	Field2014	kw_2277	rosette	R	2	12-Jun-14	22-Sep-14	102	p56_H_04	p56	0.899154196
6645	ALD	Field2014	kw_0988	rosette	FO	5.1	8-Jun-14	22-Sep-14	106	p56_H_05	p56	0.89972118
6255	ALD	Field2014	kw_1174	rosette	FS2	3.2	6-Jun-14	22-Sep-14	108	p56_H_06	p56	0.899731612
6478	ALD	Field2014	kw_0807	rosette	B	3.9	8-Jun-14	22-Sep-14	106	p56_H_07	p56	0.900721891
7250	MAH	Field2014	kw_2140	rosette	R	3.5	12-Jun-14	22-Sep-14	102	p56_H_08	p56	0.902549609
6541	ALD	Field2014	kw_0506	rosette	B	4.5	6-Jun-14	22-Sep-14	108	p56_H_09	p56	0.902838909
7485	MAH	Field2014	kw_1991	rosette	R	4.3	12-Jun-14	22-Sep-14	102	p56_H_10	p56	0.902953004
6821	ALD	Field2014	kw_0395	rosette	FO	2.8	6-Jun-14	22-Sep-14	108	p56_H_11	p56	0.90558128
6364	SIL	Field2014	kw_3218	rosette	B	2.4	10-Jun-14	22-Sep-14	104	p56_H_12	p56	0.905610058
6797	ALD	Field2014	kw_0130	rosette	B	3	6-Jun-14	22-Sep-14	108	p57_A_03	p57	0.906653979
7416	MAH	Field2014	kw_2225	rosette	R	2	12-Jun-14	22-Sep-14	102	p57_A_04	p57	0.906875021
7778	JAM	Field2014	kw_2908	rosette	B	3.6	28-Jun-14	22-Sep-14	86	p57_A_05	p57	0.907138033
7660	JAM	Field2014	kw_3046	rosette	R	2.5	28-Jun-14	22-Sep-14	86	p57_A_06	p57	0.907305279
6773	ALD	Field2014	kw_0012	rosette	R	4.3	6-Jun-14	22-Sep-14	108	p57_A_07	p57	0.908074708
7516	MAH	Field2014	kw_1920	rosette	R	3.1	12-Jun-14	22-Sep-14	102	p57_A_08	p57	0.910461791
6534	ALD	Field2014	kw_1280	rosette	R	1.9	6-Jun-14	22-Sep-14	108	p57_A_09	p57	0.910600409
7393	JAM	Field2014	kw_2572	rosette	B	2.9	28-Jun-14	22-Sep-14	86	p57_A_10	p57	0.911955456
6423	SIL	Field2014	kw_3344	rosette	B	2.3	10-Jun-14	22-Sep-14	104	p57_A_11	p57	0.912001186
7057	SIL	Field2014	kw_0734	rosette	R	2.3	10-Jun-14	22-Sep-14	104	p57_A_12	p57	0.91254018
7478	MAH	Field2014	kw_1999	rosette	B	5.4	12-Jun-14	22-Sep-14	102	p57_B_01	p57	0.913406378
7324	MAH	Field2014	kw_2354	rosette	R	4.7	12-Jun-14	22-Sep-14	102	p57_B_02	p57	0.914524939
6200	ALD	Field2014	kw_1101	rosette	FS2	7.4	6-Jun-14	22-Sep-14	108	p57_B_03	p57	0.916096858
6262	ALD	Field2014	kw_1185	rosette	FO	2.1	6-Jun-14	22-Sep-14	108	p57_B_04	p57	0.91672143
6452	ALD	Field2014	kw_0450	rosette	R	4.2	6-Jun-14	22-Sep-14	108	p57_B_05	p57	0.918332416
7705	JAM	Field2014	kw_3161	rosette	R	2.3	28-Jun-14	22-Sep-14	86	p57_B_06	p57	0.918504809
6428	SIL	Field2014	kw_3356	rosette	B	3.7	10-Jun-14	22-Sep-14	104	p57_B_07	p57	0.919370283
6642	ALD	Field2014	kw_0979	rosette	FS1	2.8	8-Jun-14	22-Sep-14	106	p57_B_08	p57	0.91970402
6783	ALD	Field2014	kw_0040	rosette	FS1	2.7	6-Jun-14	22-Sep-14	108	p57_B_09	p57	0.92050303
7423	MAH	Field2014	kw_2221	rosette	R	4.5	12-Jun-14	22-Sep-14	102	p57_B_10	p57	0.92057914
6385	SIL	Field2014	kw_3269	rosette	FO	2.2	10-Jun-14	22-Sep-14	104	p57_B_11	p57	0.920657572
6557	ALD	Field2014	kw_0542	rosette	FS2	7.9	6-Jun-14	22-Sep-14	108	p57_B_12	p57	0.920938499
6436	SIL	Field2014	kw_3393	rosette	B	3.5	10-Jun-14	22-Sep-14	104	p57_C_01	p57	0.922266957
7468	MAH	Field2014	kw_2341	rosette	R	6.3	12-Jun-14	22-Sep-14	102	p57_C_02	p57	0.922754968
7154	MAH	Field2014	kw_1694	rosette	R	7.8	12-Jun-14	22-Sep-14	102	p57_C_03	p57	0.922824111
7735	JAM	Field2014	kw_2412	rosette	R	1.6	28-Jun-14	22-Sep-14	86	p57_C_04	p57	0.923107413
7135	SIL	Field2014	kw_3919	rosette	FO	1.7	10-Jun-14	22-Sep-14	104	p57_C_05	p57	0.9236381
7050	SIL	Field2014	kw_0711	rosette	FS2	2.4	10-Jun-14	22-Sep-14	104	p57_C_06	p57	0.923690435
7606	JAM	Field2014	kw_2704	rosette	R	2.6	28-Jun-14	22-Sep-14	86	p57_C_07	p57	0.924601284
6817	ALD	Field2014	kw_0389	rosette	FO	1.5	6-Jun-14	22-Sep-14	108	p57_C_08	p57	0.925146338
6406	SIL	Field2014	kw_3271	rosette	R	2	10-Jun-14	22-Sep-14	104	p57_C_09	p57	0.925858277
6208	ALD	Field2014	kw_0816	rosette	B	3.5	8-Jun-14	22-Sep-14	106	p57_C_10	p57	0.926053448
7715	JAM	Field2014	kw_3182	rosette	B	4	28-Jun-14	22-Sep-14	86	p57_C_11	p57	0.989537833
7233	MAH	Field2014	kw_2062	rosette	R	2.5	12-Jun-14	22-Sep-14	102	p57_C_12	p57	0.927044064
7562	MAH	Field2014	kw_1837	rosette	R	3.1	12-Jun-14	22-Sep-14	102	p57_D_01	p57	0.927640922
7711	JAM	Field2014	kw_3175	rosette	B	3.2	28-Jun-14	22-Sep-14	86	p57_D_02	p57	0.927700704
7819	JAM	Field2014	kw_2801	rosette	R	3.9	28-Jun-14	22-Sep-14	86	p57_D_03	p57	0.927976286
6583	ALD	Field2014	kw_0898	rosette	FS1	4.5	8-Jun-14	22-Sep-14	106	p57_D_04	p57	0.928350598
6499	ALD	Field2014	kw_0332	rosette	R	3.8	6-Jun-14	22-Sep-14	108	p57_D_05	p57	0.928776127
6668	MAH	Field2014	kw_1383	rosette	R	3.7	12-Jun-14	22-Sep-14	102	p57_D_06	p57	0.929740042
6322	ALD	Field2014	kw_0187	rosette	FS1	6.3	6-Jun-14	22-Sep-14	108	p57_D_07	p57	0.930177845
7716	JAM	Field2014	kw_3184	rosette	R	2.3	28-Jun-14	22-Sep-14	86	p57_D_08	p57	0.930335777
